customerID,tenure,MonthlyCharges,Contract,Churn
6516-NKQBO,38,81.0,Two year,No
8672-OAUPW,51,47.85,One year,No
8207-DMRVL,72,114.55,Two year,No
3419-SNJJD,65,105.25,Month-to-month,Yes
6543-CPZMK,9,29.95,Month-to-month,Yes
4765-OXPPD,9,65.0,Month-to-month,Yes
2804-ETQDK,66,20.55,Two year,No
6689-VRRTK,44,109.8,One year,No
7138-GIRSH,50,69.5,Two year,No
9396-ZSFLL,15,48.85,Month-to-month,No
6464-KEXXH,8,25.25,Month-to-month,No
7134-MJPDY,66,102.85,One year,No
5240-CAOYT,57,87.55,Month-to-month,No
4059-IIEBK,7,78.55,Month-to-month,No
4881-JVQOD,10,34.55,Month-to-month,No
0516-UXRMT,62,92.05,One year,No
4851-BQDNX,40,85.05,One year,No
5148-HKFIR,20,19.7,Two year,No
1009-IRMNA,7,20.0,Month-to-month,Yes
3003-CMDUU,25,95.15,Month-to-month,No
5016-IBERQ,23,84.25,Month-to-month,No
6797-UCJHZ,66,104.6,One year,No
2469-DTSGX,72,111.65,Two year,No
4554-YGZIH,49,90.05,Month-to-month,Yes
5099-BAILX,43,110.75,Month-to-month,Yes
9931-KGHOA,46,55.0,Month-to-month,No
1775-KWJKQ,72,89.85,Two year,No
7665-VIGUD,10,20.35,One year,No
9411-TPQQV,40,54.55,One year,No
7207-RMRDB,65,105.5,Month-to-month,Yes
7954-MLBUN,31,99.45,Two year,No
2077-DDHJK,68,70.9,Two year,No
4913-EHYUI,56,104.55,One year,Yes
0195-IESCP,10,85.25,Month-to-month,Yes
9574-BOSMD,68,25.4,Two year,No
4580-TMHJU,43,56.15,Month-to-month,Yes
0970-ETWGE,1,89.55,Month-to-month,Yes
4908-XAXAY,49,89.85,One year,No
8404-VLQFB,15,25.25,Month-to-month,No
1626-ERCMM,20,94.55,Month-to-month,Yes
0887-HJGAR,1,45.7,Month-to-month,Yes
2391-IPLOP,50,69.65,One year,No
5644-PDMZC,2,89.5,Month-to-month,Yes
3509-GWQGF,24,70.0,Month-to-month,No
9576-ANLXO,3,69.55,Month-to-month,Yes
2024-BASKD,1,74.6,Month-to-month,Yes
5845-BZZIB,35,20.1,Two year,No
1140-UKVZG,17,24.8,Month-to-month,No
4160-AMJTL,8,19.65,Month-to-month,Yes
5183-SNMJQ,10,95.1,Month-to-month,No
8100-PNJMH,68,88.85,Two year,No
7838-LAZFO,45,78.8,One year,No
4464-JCOLN,2,19.85,One year,Yes
2085-JVGAD,37,20.35,Month-to-month,No
5650-VDUDS,4,24.25,Month-to-month,Yes
8095-WANWK,10,45.25,Month-to-month,No
3030-ZKIWL,1,20.05,Month-to-month,No
9565-FLVCG,65,69.55,Two year,No
8755-OGKNA,57,19.5,Two year,No
2800-VEQXM,3,74.75,Month-to-month,No
7538-GWHML,2,69.65,Month-to-month,Yes
5533-RJFTJ,49,30.2,Month-to-month,No
3859-CVCET,4,45.65,Month-to-month,Yes
0214-JHPFW,70,57.8,Two year,No
5642-MHDQT,53,19.85,One year,No
3088-FVYWK,53,25.55,Two year,No
3276-HDUEG,1,75.05,Month-to-month,Yes
9092-GDZKO,22,24.85,Month-to-month,No
0823-HSCDJ,52,49.15,Month-to-month,Yes
3729-OWRVL,65,110.35,Two year,No
2324-AALNO,48,24.55,One year,No
0822-GAVAP,2,34.7,Month-to-month,Yes
5760-IFJOZ,3,107.95,Month-to-month,No
2826-UWHIS,45,81.4,Month-to-month,No
1448-PWKYE,1,80.0,Month-to-month,Yes
7501-IWUNG,61,73.8,Two year,No
4957-TREIR,3,64.4,Month-to-month,No
7251-LJBQN,40,103.75,One year,No
8040-MNRTF,1,71.1,Month-to-month,No
1536-HBSWP,1,49.9,Month-to-month,No
5313-FPXWG,51,24.6,One year,No
0067-DKWBL,2,49.25,Month-to-month,Yes
0946-FKYTX,52,30.1,One year,No
5076-YVXCM,51,83.4,Month-to-month,No
8262-COGGB,1,20.45,Month-to-month,No
6663-JOCQO,31,75.25,One year,No
9620-QJREV,47,20.55,One year,No
2276-YDAVZ,3,75.1,Month-to-month,Yes
2682-KEVRP,22,20.05,One year,No
2480-JZOSN,1,20.65,Month-to-month,No
0078-XZMHT,72,85.15,Two year,No
5896-NPFWW,3,50.15,Month-to-month,Yes
9978-HYCIN,47,84.95,One year,No
8338-QIUNR,72,66.5,Two year,No
1525-LNLOJ,66,63.3,Two year,No
9450-TRJUU,35,83.15,Month-to-month,No
1766-GKNMI,29,84.9,Month-to-month,No
6942-LBFDP,2,20.55,Month-to-month,No
1456-TWCGB,4,49.25,Month-to-month,No
7133-VBDCG,25,79.85,Month-to-month,Yes
7596-ZYWBB,65,59.6,Two year,No
8329-UTMVM,27,104.65,One year,No
3014-WJKSM,29,75.3,Month-to-month,No
3347-YJZZE,29,80.1,Month-to-month,No
1029-QFBEN,1,19.55,Month-to-month,Yes
7929-DMBCV,20,81.0,Month-to-month,No
9661-JALZV,58,24.7,Two year,No
5433-KYGHE,14,86.0,Month-to-month,No
4312-KFRXN,72,25.4,Two year,No
5575-TPIZQ,46,89.15,Month-to-month,No
0114-IGABW,71,58.25,Two year,No
9944-AEXBM,32,85.65,Month-to-month,No
1853-ARAAQ,26,50.35,Month-to-month,No
6952-OMNWB,68,80.35,Month-to-month,No
4697-LUPSU,2,20.2,One year,No
8434-VGEQQ,61,20.55,Two year,No
4952-YSOGZ,4,85.95,Month-to-month,Yes
1589-AGTLK,3,45.35,Month-to-month,Yes
5244-IRFIH,33,94.5,Month-to-month,Yes
6549-YMFAW,9,21.25,Month-to-month,No
4950-HKQTE,22,26.25,Two year,No
6786-OBWQR,5,80.85,Month-to-month,No
2684-EIWEO,30,91.7,Month-to-month,Yes
2753-JMMCV,65,74.2,Two year,No
6439-GTPCA,45,87.25,Month-to-month,Yes
6621-YOBKI,5,20.35,Month-to-month,No
1216-JWVUX,25,75.5,Month-to-month,No
7564-GHCVB,72,79.05,Two year,No
1173-NOEYG,27,90.15,Month-to-month,No
7595-EHCDL,32,50.6,Month-to-month,No
6647-ZEDXT,30,110.45,One year,No
2521-NPUZR,70,101.0,Two year,No
1307-TVUFB,42,79.35,Month-to-month,No
7503-MIOGA,72,89.85,Two year,No
4381-MHQDC,47,65.0,Two year,No
6923-JHPMP,2,80.45,Month-to-month,No
5138-WVKYJ,10,98.55,Month-to-month,Yes
4018-PPNDW,61,24.1,Two year,No
1635-FJFCC,5,44.05,Month-to-month,No
2499-AJYUA,72,110.8,Two year,No
6919-ELBGL,72,114.95,Two year,No
3966-HRMZA,3,75.05,Month-to-month,No
6425-JWTDV,48,19.25,Two year,No
8405-IGQFX,63,90.05,One year,No
8224-IVVPA,27,56.7,Month-to-month,No
9477-LGWQI,70,80.15,Two year,No
1410-RSCMR,7,71.35,Month-to-month,No
3115-CZMZD,0,20.25,Two year,No
0139-IVFJG,2,90.35,Month-to-month,No
6683-VLCTZ,20,98.55,Month-to-month,Yes
5730-DBDSI,66,19.7,Two year,No
0030-FNXPP,3,19.85,Month-to-month,No
2189-WWOEW,15,85.9,Month-to-month,Yes
5684-FJVYR,72,90.35,Two year,No
4013-GUXND,1,20.8,Month-to-month,No
1894-IGFSG,22,89.25,Month-to-month,Yes
7379-POKDZ,3,70.3,Month-to-month,Yes
1266-NZYUI,72,66.85,Two year,No
7969-FFOWG,65,19.9,Two year,No
4718-DHSMV,11,35.8,Month-to-month,No
5175-WLYXL,22,78.85,Month-to-month,No
7817-OMJNA,14,20.4,One year,No
8728-SKJLR,41,74.25,Month-to-month,No
3137-NYQQI,17,64.8,One year,No
7706-DZNKK,11,20.45,Month-to-month,No
0236-HFWSV,15,93.35,Month-to-month,Yes
3900-AQPHZ,1,19.9,Month-to-month,Yes
5842-POCOP,5,88.9,Month-to-month,Yes
2037-XJFUP,33,95.8,One year,Yes
8823-RLPWL,72,110.65,Two year,No
9505-SQFSW,3,40.3,Month-to-month,No
7314-OXENN,2,82.0,Month-to-month,Yes
3758-CKOQL,59,107.0,One year,No
0322-CHQRU,2,45.35,Month-to-month,Yes
5676-CFLYY,71,73.35,Two year,No
7521-AFHAB,5,44.8,Month-to-month,No
0285-INHLN,27,54.75,Month-to-month,No
4678-DVQEO,1,52.2,Month-to-month,Yes
5125-CNDSP,63,40.6,One year,No
0691-IFBQW,46,110.0,One year,Yes
4992-LTJNE,72,55.3,Two year,No
2202-OUTMO,34,60.85,Month-to-month,No
0810-BDHAW,24,78.4,One year,No
0229-LFJAF,72,69.65,Two year,No
7131-ZQZNK,60,59.85,Two year,No
3442-ZHHCC,68,76.9,One year,No
5726-CVNYA,8,19.85,Two year,No
9871-ELEYA,34,67.65,Two year,No
4257-GAESD,6,45.0,Month-to-month,No
5173-WXOQV,2,64.2,Month-to-month,No
2040-OBMLJ,31,81.7,One year,No
6286-ZHAOK,20,25.55,Month-to-month,No
3807-XHCJH,1,20.0,Month-to-month,No
3009-JWMPU,62,96.75,One year,Yes
5671-RQRLP,70,75.65,Two year,No
1450-GALXR,10,98.5,Month-to-month,Yes
8859-AXJZP,39,23.8,Two year,No
3174-AKMAS,46,64.2,Two year,No
3138-BKYAV,6,85.35,Month-to-month,Yes
9926-PJHDQ,72,76.8,Two year,No
7382-DFJTU,18,55.2,Month-to-month,No
2798-NYLMZ,71,108.55,Two year,No
4289-DTDKW,40,101.3,Month-to-month,Yes
1820-TQVEV,1,69.55,Month-to-month,Yes
2239-JALAW,58,103.25,One year,Yes
4853-RULSV,70,104.0,Two year,Yes
8098-TDCBU,42,25.25,Two year,No
3551-GAEGL,34,30.4,One year,No
4785-NKHCX,5,20.05,Month-to-month,No
3196-NVXLZ,25,84.6,Month-to-month,No
6275-YDUVO,2,86.2,Month-to-month,Yes
0036-IHMOT,55,103.7,One year,No
0115-TFERT,21,111.2,Month-to-month,Yes
4178-EGMON,70,88.0,Two year,No
4220-TINQT,61,106.35,Month-to-month,No
5318-YKDPV,43,79.15,Two year,No
7975-TZMLR,47,103.1,One year,No
0295-QVKPB,5,63.95,Month-to-month,No
4335-BSMJS,62,25.8,Two year,No
2311-QYMUQ,16,89.45,Month-to-month,Yes
3643-AHCFP,7,95.6,Month-to-month,Yes
9146-JRIOX,14,25.55,Month-to-month,No
3104-OWCGK,60,90.95,One year,Yes
5337-IIWKZ,34,44.85,Month-to-month,No
9101-BWFSS,50,108.55,One year,Yes
9650-VBUOG,38,25.05,Two year,No
3487-EARAT,70,74.1,One year,No
2672-TGEFF,37,88.8,Month-to-month,No
9231-ZJYAM,4,78.85,Month-to-month,Yes
4250-WAROZ,60,93.25,Month-to-month,No
8184-WMOFI,62,71.4,One year,No
6982-SSHFK,1,44.4,Month-to-month,Yes
6092-QZVPP,36,79.2,Month-to-month,No
4625-LAMOB,44,20.4,Two year,No
0727-BMPLR,55,100.0,One year,Yes
0392-BZIUW,72,105.0,Two year,No
1038-ZAGBI,12,19.8,One year,Yes
6549-NNDYT,13,30.85,Month-to-month,No
3027-ZTDHO,1,89.9,Month-to-month,Yes
0422-OHQHQ,15,20.55,One year,No
6916-HIJSE,65,84.85,Two year,No
2316-ESMLS,12,33.15,One year,No
9778-OGKQZ,72,92.0,Two year,No
7408-OFWXJ,72,89.8,Two year,No
6007-TCTST,72,115.8,Two year,No
2252-NKNSI,52,85.15,Two year,No
8713-IGZSO,2,24.85,Month-to-month,No
7905-TVXTA,5,64.35,Month-to-month,No
7695-PKLCZ,68,20.5,Two year,No
2382-BCKQJ,62,100.15,One year,Yes
8374-UULRV,72,86.05,Two year,No
2207-NHRJK,1,50.8,Month-to-month,Yes
3224-DFQNQ,66,89.0,One year,No
5275-PMFUT,72,64.8,Two year,No
4795-UXVCJ,26,19.8,One year,No
9777-IQHWP,64,93.4,Two year,No
0947-MUGVO,20,73.65,Month-to-month,Yes
9944-HKVVB,3,95.1,Month-to-month,Yes
4124-MMETB,22,94.65,Month-to-month,Yes
3671-SHRSP,4,80.6,Month-to-month,Yes
0979-MOZQI,62,39.0,Two year,No
2732-ISEZX,5,20.5,Month-to-month,No
3313-QKNKB,59,85.55,One year,Yes
0323-XWWTN,3,26.4,Two year,No
1937-OTUKY,72,98.2,Two year,No
1573-LGXBA,57,97.55,One year,No
1764-VUUMT,66,19.95,Two year,No
5073-WXOYN,60,50.8,Month-to-month,Yes
4713-ZBURT,45,99.7,Two year,No
3050-GBUSH,3,34.8,Month-to-month,No
0207-MDKNV,15,105.1,Month-to-month,Yes
7876-AEHIG,51,60.15,One year,No
7945-HLKEA,60,64.75,One year,No
9342-VNIMQ,33,54.65,Month-to-month,No
9851-KIELU,10,110.1,Month-to-month,Yes
3523-BRGUW,26,19.3,One year,No
3908-BLSYF,6,83.9,Month-to-month,Yes
3199-NPKCN,67,111.25,One year,No
5170-PTRKA,49,35.8,One year,No
4661-NJEUX,1,20.05,Month-to-month,No
2123-AGEEN,7,84.35,Month-to-month,No
1258-YMZNM,27,110.5,One year,No
0048-LUMLS,37,91.2,One year,No
7549-MYGPK,63,100.55,Month-to-month,Yes
5898-IGSLP,31,89.3,Month-to-month,No
3804-RVTGV,50,103.85,Month-to-month,Yes
6259-WJQLC,32,81.1,Month-to-month,No
9227-LUNBG,1,24.6,Month-to-month,Yes
7997-EASSD,63,81.2,One year,No
0730-KOAVE,30,94.3,Month-to-month,No
8975-SKGRX,71,116.1,Two year,No
0678-RLHVP,53,105.55,Two year,No
4315-MURBD,12,98.9,Month-to-month,Yes
2267-FPIMA,50,94.4,Month-to-month,No
1051-GEJLJ,2,19.5,Month-to-month,No
9734-YWGEX,9,98.3,Month-to-month,Yes
2719-BDAQO,17,93.85,Month-to-month,Yes
5285-MVEHD,56,105.6,One year,No
0379-DJQHR,67,81.35,Two year,No
0781-LKXBR,9,100.5,Month-to-month,Yes
5543-QDCRY,4,56.4,Month-to-month,No
0297-RBCSG,19,65.35,One year,No
4694-PHWFW,8,19.95,Month-to-month,No
0835-JKADZ,71,111.25,Two year,No
1907-UBQFC,10,72.85,Month-to-month,Yes
7508-SMHXL,15,89.0,Month-to-month,No
3865-YIOTT,72,106.1,One year,No
5993-BQHEA,12,20.05,One year,No
6024-RUGGH,72,25.2,Two year,No
6513-EECDB,1,73.55,Month-to-month,Yes
3956-CJUST,23,75.4,Month-to-month,No
4079-WWQQQ,72,65.55,Two year,No
6103-BOCOU,26,80.7,Month-to-month,No
5149-TGWDZ,21,104.55,One year,No
7471-WNSUF,60,24.15,One year,No
8942-DBMHZ,12,20.45,Month-to-month,No
4301-VVZKA,16,75.4,Month-to-month,No
9199-PWQVC,63,79.7,One year,No
4824-GUCBY,22,81.7,Month-to-month,No
5393-HJZSM,32,76.3,Month-to-month,No
7074-IEVOJ,3,79.4,Month-to-month,Yes
9625-QSTYE,13,81.15,Month-to-month,Yes
0862-PRCBS,68,103.75,Two year,No
8812-ZRHFP,30,86.45,One year,No
5146-CBVOE,16,75.1,Month-to-month,No
0454-OKRCT,33,80.6,Two year,No
5787-KXGIY,72,19.3,Two year,No
4750-ZRXIU,4,84.6,Month-to-month,Yes
4198-VFOEA,12,33.6,One year,No
6630-UJZMY,4,83.25,Month-to-month,No
5709-LVOEQ,0,80.85,Two year,No
6400-BWQKW,6,79.05,Month-to-month,Yes
2692-AQCPF,65,108.05,One year,No
0347-UBKUZ,15,19.9,Month-to-month,No
0835-DUUIQ,24,21.05,One year,No
0811-GSDTP,13,30.15,Month-to-month,No
7567-ECMCM,24,79.85,Month-to-month,No
6115-ZTBFQ,72,65.5,Two year,No
6353-BRMMA,54,104.1,Month-to-month,No
6680-WKXRZ,3,74.4,Month-to-month,Yes
6231-WFGFH,4,20.5,Month-to-month,No
9904-EHEVJ,32,91.35,Month-to-month,No
7028-DVOIQ,35,99.05,Month-to-month,Yes
6169-PPETC,35,20.5,Two year,No
4208-UFFGW,2,44.95,Month-to-month,Yes
8584-KMVXD,8,75.6,Month-to-month,No
8467-WYNSR,22,55.1,Month-to-month,No
0851-DFJKB,15,58.95,Month-to-month,No
5382-SOYZL,22,95.1,Month-to-month,No
9448-REEVD,1,44.7,Month-to-month,Yes
3261-CQXOL,71,25.45,Two year,No
8388-FYNPZ,4,56.75,Month-to-month,No
4002-BQWPQ,25,81.75,Month-to-month,No
5651-YLPRD,32,86.1,Month-to-month,No
2826-DXLQO,7,29.8,Month-to-month,No
4378-BZYFP,17,20.5,One year,No
9489-UTFKA,8,60.9,Month-to-month,No
4849-PYRLQ,56,73.25,Two year,No
9117-SHLZX,1,45.7,Month-to-month,Yes
9889-TMAHG,8,100.3,Month-to-month,Yes
4541-RMRLG,7,19.25,Month-to-month,Yes
7764-BDPEE,3,20.85,Month-to-month,No
3429-IFLEM,71,77.35,Two year,No
3158-MOERK,2,96.0,Month-to-month,Yes
7294-TMAOP,1,90.55,Month-to-month,Yes
5002-GCQFH,49,93.85,Month-to-month,No
0556-FJEGU,58,70.1,Two year,No
8919-FYFQZ,44,30.35,Month-to-month,Yes
0604-THJFP,59,75.95,Two year,No
2834-JRTUA,71,108.05,Two year,Yes
5875-YPQFJ,1,69.9,Month-to-month,Yes
5879-SESNB,11,75.25,Month-to-month,No
6646-QVXLR,62,103.75,One year,Yes
6461-PPAXN,35,54.95,One year,No
3318-ISQFQ,20,19.5,Month-to-month,No
1106-HRLKZ,40,19.6,Two year,No
2483-XSSMZ,39,47.85,One year,No
8603-IJWDN,1,86.6,Month-to-month,Yes
8165-ZJRNM,72,23.75,Two year,No
9369-XFEHK,33,80.6,Month-to-month,Yes
2604-XVDAM,12,43.8,Month-to-month,No
3717-OFRTN,1,19.75,Month-to-month,No
9046-JBFWA,27,19.15,Month-to-month,No
3280-NMUVX,34,19.6,One year,No
1206-EHBDD,56,80.3,Two year,No
8361-LBRDI,58,24.35,Two year,No
4883-KCPZJ,22,25.25,Two year,No
9108-EQPNQ,10,26.1,Two year,No
7277-KAMWT,13,20.0,Two year,No
3842-IYKUE,35,85.3,Month-to-month,Yes
6641-XRPSU,34,70.0,Month-to-month,Yes
1374-DMZUI,4,94.3,Month-to-month,Yes
2545-LXYVJ,72,20.7,Two year,No
3234-VKACU,2,70.3,Month-to-month,No
8357-EQXFO,7,95.35,Month-to-month,Yes
1989-PRJHP,27,75.5,Month-to-month,Yes
8120-JDCAM,4,69.55,Month-to-month,No
8917-FAEMR,37,19.85,Two year,No
7047-YXDMZ,21,20.0,Month-to-month,No
2858-EIMXH,53,95.85,One year,No
9524-EGPJC,18,90.1,Month-to-month,Yes
6993-OHLXR,2,68.95,Month-to-month,Yes
8818-XYFCQ,32,99.55,Month-to-month,Yes
6419-ZTTLE,23,20.75,One year,No
0929-HYQEW,3,50.15,Month-to-month,No
6614-YOLAC,71,58.65,Two year,No
7426-RHZGU,9,95.9,Month-to-month,No
4065-JJAVA,1,49.5,Month-to-month,No
4695-VADHF,18,57.45,Month-to-month,Yes
3863-IUBJR,12,53.65,One year,Yes
7649-SIJJF,71,80.1,Two year,No
9361-YNQWJ,64,24.4,One year,No
3748-FVMZZ,4,40.05,Month-to-month,No
9391-TTOYH,23,19.5,Month-to-month,No
1452-XRSJV,39,51.05,Month-to-month,No
3422-WJOYD,28,54.35,One year,No
8242-SOQUO,5,84.7,Month-to-month,No
7460-ITWWP,45,86.1,Month-to-month,No
7147-AYBAA,37,70.35,Month-to-month,No
7868-TMWMZ,60,110.0,Two year,No
4822-RVYBB,8,100.6,Month-to-month,Yes
6732-FZUGP,47,94.9,One year,No
8436-BJUMM,26,83.75,Month-to-month,Yes
4184-TJFAN,3,88.3,Month-to-month,Yes
8329-GWVPJ,50,69.75,Month-to-month,No
1352-VHKAJ,27,71.6,Month-to-month,No
4145-UQXUQ,8,92.1,Month-to-month,Yes
2632-TACXW,62,23.65,Two year,No
8146-QQKZH,71,81.85,Two year,No
1767-CJKBA,66,25.1,Two year,No
6445-TNRXS,68,114.7,Two year,No
4581-LNWUM,13,49.15,Month-to-month,No
4869-EPIUS,56,80.9,One year,No
9948-YPTDG,38,79.45,Month-to-month,Yes
1236-WFCDV,14,90.45,Month-to-month,Yes
1915-OAKWD,16,19.3,One year,No
7296-PIXQY,14,70.2,Month-to-month,No
4883-QICIH,32,69.75,Month-to-month,Yes
3354-OADJP,8,54.25,One year,No
3524-WQDSG,43,99.3,Month-to-month,No
0810-DHDBD,52,74.0,One year,No
4026-SKKHW,3,50.25,Month-to-month,No
2829-HYVZP,29,19.8,One year,No
8329-IBCTI,1,19.65,Month-to-month,Yes
1271-SJBGZ,12,43.65,Month-to-month,Yes
3845-JHAMY,16,35.5,Month-to-month,No
7013-PSXHK,40,80.75,One year,No
5669-SRAIP,5,39.5,Month-to-month,Yes
5981-ITEMU,40,97.1,Month-to-month,Yes
3486-NPGST,36,19.55,One year,No
6941-PMGEP,5,80.0,Month-to-month,Yes
1624-WOIWJ,10,84.7,Month-to-month,Yes
2074-GKOWZ,2,89.55,Month-to-month,Yes
0376-YMCJC,23,90.6,Month-to-month,Yes
6100-FJZDG,26,20.05,One year,No
4829-ZLJTK,72,112.4,Two year,No
1730-VFMWO,34,50.2,Month-to-month,No
7143-BQIBA,10,62.25,Month-to-month,No
3800-LYTRK,14,55.7,One year,No
0634-SZPQA,23,90.05,Month-to-month,Yes
9646-NMHXE,47,19.65,Two year,No
7030-NJVDP,24,89.25,Month-to-month,No
5536-RTPWK,49,99.05,Month-to-month,Yes
8883-GRDWQ,20,54.0,One year,No
6166-ILMNY,2,69.75,Month-to-month,Yes
3097-NNSPB,2,49.05,Month-to-month,Yes
7771-ZONAT,22,56.75,Two year,No
0655-RBDUG,7,98.05,Month-to-month,Yes
2111-DWYHN,1,21.1,Month-to-month,No
4194-WHFCB,59,96.65,Month-to-month,No
4121-AGSIN,58,24.5,One year,No
4361-BKAXE,41,114.5,Month-to-month,Yes
9845-PEEKO,59,79.2,Two year,No
0455-XFASS,3,69.55,Month-to-month,No
0301-KOBTQ,32,20.05,Two year,No
1751-NCDLI,46,98.85,Month-to-month,No
4367-NUYAO,0,25.75,Two year,No
9878-TNQGW,2,80.95,Month-to-month,Yes
9170-ARBTB,52,19.6,One year,No
4441-NIHPT,13,74.3,Month-to-month,Yes
8999-BOHSE,11,89.7,Month-to-month,Yes
7241-AJHFS,32,87.65,Month-to-month,No
7029-RPUAV,17,100.45,Month-to-month,Yes
4546-FOKWR,16,74.75,Month-to-month,No
9036-CSKBW,51,107.45,One year,No
5832-TRLPB,29,75.35,One year,No
8590-YFFQO,70,64.95,Two year,No
8659-IOOPU,71,100.45,Two year,No
1338-CECEE,41,68.5,One year,No
7439-DKZTW,1,80.55,Month-to-month,No
4646-QZXTF,7,81.25,Month-to-month,No
4607-CHPCA,25,90.4,One year,Yes
9742-XOKTS,67,89.55,One year,No
6921-OZMFH,5,55.7,Month-to-month,No
9578-FOMUK,15,24.8,Month-to-month,No
4712-UYOOI,20,20.0,Month-to-month,No
8824-RWFXJ,3,56.15,Month-to-month,Yes
7722-CVFXN,54,105.2,One year,No
8717-VCTXJ,42,19.55,One year,No
7363-QTBIW,9,79.75,Month-to-month,No
4159-NAAIX,63,97.45,Two year,No
0971-QIFJK,69,24.25,Two year,No
9397-TZSHA,69,24.6,Two year,No
3391-JSQEW,40,50.15,Month-to-month,No
0343-QLUZP,60,39.6,Two year,No
9763-PDTKK,4,94.4,Month-to-month,Yes
2176-LVPNX,71,89.85,Two year,No
7627-JKIAZ,37,78.95,Month-to-month,Yes
3312-UUMZW,32,98.85,Month-to-month,No
1271-UODNO,39,53.85,Two year,No
8461-EFQYM,38,24.25,One year,No
6900-RBKER,52,89.45,Two year,No
6891-JPYFF,48,105.25,Month-to-month,No
1459-QNFQT,70,59.5,Two year,No
1047-NNCBF,20,70.55,Month-to-month,No
3696-XRIEN,50,82.5,One year,No
4081-DYXAV,19,44.85,One year,Yes
0074-HDKDG,25,61.6,One year,No
8791-GFXLZ,12,49.05,Month-to-month,No
8111-SLLHI,39,105.65,Month-to-month,Yes
0927-LCSMG,7,74.65,Month-to-month,Yes
9330-DHBFL,23,66.25,One year,No
0098-BOWSO,27,19.4,Month-to-month,No
3452-ABWRL,47,86.05,Month-to-month,No
5859-HZYLF,26,19.15,Two year,No
8257-RZAHR,14,64.7,Month-to-month,Yes
5293-WXJAK,11,104.05,Month-to-month,Yes
3156-QLHBO,2,19.25,Month-to-month,No
2208-NQBCT,26,81.95,Month-to-month,No
1779-PWPMG,72,114.65,Two year,No
6621-NRZAK,63,20.0,Two year,No
0831-JNISG,71,19.8,Two year,No
0774-IFUVM,11,65.15,Month-to-month,No
3082-WQRVY,14,19.65,One year,No
9553-DLCLU,13,88.95,Two year,No
1641-BYBTK,6,20.2,Month-to-month,No
2460-NGXBJ,11,75.2,Month-to-month,No
2446-ZKVAF,18,56.8,Month-to-month,No
0841-NULXI,1,35.55,Month-to-month,Yes
3522-CDKHF,32,75.5,Month-to-month,No
1430-SFQSA,29,35.6,One year,No
0411-EZJZE,3,60.25,Month-to-month,No
7851-WZEKY,2,95.15,Month-to-month,Yes
8844-TONUD,13,96.65,Month-to-month,Yes
8807-ARQET,41,40.35,Month-to-month,No
8992-CEUEN,1,18.85,Month-to-month,No
4320-QMLLA,7,54.85,Month-to-month,No
8777-PVYGU,52,64.3,One year,No
8292-ITGYJ,45,24.65,Two year,No
6870-ZWMNX,70,76.1,Two year,No
0621-CXBKL,53,18.7,Two year,No
5268-DSMNQ,62,97.95,One year,No
5334-JLAXU,60,94.1,Month-to-month,No
4086-YQSNZ,3,80.4,Month-to-month,Yes
6242-MBHPK,23,95.1,Month-to-month,No
5868-CZJDR,1,31.35,Month-to-month,Yes
9359-UGBTK,67,72.35,One year,No
0135-NMXAP,12,89.75,Month-to-month,Yes
4782-OSFXZ,71,82.7,Two year,No
6479-OAUSD,25,19.9,One year,No
7129-ACFOG,5,53.8,Month-to-month,No
4189-NAKJS,26,51.55,One year,No
5562-BETPV,1,19.65,One year,No
1282-IHQAC,70,44.05,One year,No
9127-FHJBZ,72,114.0,Two year,No
6270-OMFIW,60,94.4,One year,Yes
1641-RQDAY,32,100.4,Month-to-month,No
0107-WESLM,1,19.85,Month-to-month,Yes
6994-ORCWG,14,54.25,One year,No
1346-UFHAX,13,80.0,Month-to-month,No
3992-YWPKO,6,109.9,Month-to-month,Yes
2933-XEUJM,46,79.2,Two year,No
0125-LZQXK,15,101.35,Month-to-month,Yes
5461-QKNTN,43,94.3,Month-to-month,No
4835-YSJMR,39,49.8,Two year,No
8399-YNDCH,21,60.05,Month-to-month,Yes
3164-YAXFY,57,53.75,Month-to-month,No
0887-WBJVH,53,93.45,One year,No
4660-IRIBM,18,87.9,Month-to-month,No
5673-FSSMF,1,60.15,Month-to-month,Yes
7670-ZBPOQ,58,61.05,One year,No
8089-UZWLX,71,104.05,Two year,No
0080-OROZO,35,99.25,One year,No
3916-NRPAP,3,85.7,Month-to-month,No
6807-SIWJI,38,104.85,One year,No
8221-HVAYI,35,69.15,Two year,No
1579-KLYDT,7,90.45,Month-to-month,Yes
5232-NXPAY,47,74.45,Two year,No
8967-SZQAS,14,50.45,Month-to-month,No
4468-KAZHE,20,60.0,Month-to-month,No
0455-ENTCR,66,85.25,Two year,No
8944-AILEF,15,19.45,Month-to-month,No
5542-NKVRU,42,20.75,Two year,No
7126-RBHSD,17,78.9,Month-to-month,No
5370-IIVVL,37,104.5,One year,No
6789-HJBWG,12,49.4,Month-to-month,No
3927-NLNRY,53,94.25,One year,Yes
9087-EYCPR,60,25.0,Two year,No
6791-YBNAK,18,25.55,Month-to-month,No
6358-LYNGM,1,74.9,Month-to-month,Yes
6077-BDPXA,3,70.15,Month-to-month,No
0013-MHZWF,9,69.4,Month-to-month,No
5494-HECPR,1,80.25,Month-to-month,Yes
8268-YDIXR,56,93.15,One year,No
9824-BEMCV,17,69.0,Month-to-month,Yes
